agent_id,신규여부,성별,연령,자산,진입일,초기보유종목수,초기총자산,모드_disposition_strength,모드_overconfidence,모드_lottery_preference,모드_herd_sensitivity
320,신규,남성,40대,1천만원이하,2020-06-03,0,4508158,natural,natural,natural,natural
321,기존,남성,30대,1천만원이하,2020-03-02,3,3190519,natural,natural,natural,natural
322,신규,남성,30대,1천만원이하,2020-10-29,0,2033977,natural,natural,natural,natural
323,기존,여성,40대,3천만원이하,2020-03-02,7,17024951,natural,natural,natural,natural
324,기존,남성,50대,1천만원이하,2020-03-02,3,4072790,natural,natural,natural,natural
325,기존,남성,40대,1억원이하,2020-03-02,12,61031608,natural,natural,natural,natural
326,기존,여성,30대,3천만원이하,2020-03-02,8,29168065,natural,natural,natural,natural
327,기존,여성,30대,1천만원이하,2020-03-02,1,7358259,natural,natural,natural,natural
328,신규,남성,40대,1천만원이하,2020-08-28,0,2912878,natural,natural,natural,natural
329,신규,남성,20대이하,3천만원이하,2020-03-06,0,17696353,natural,natural,natural,natural
330,기존,남성,50대,1억원초과,2020-03-02,19,270200502,natural,natural,natural,natural
331,기존,여성,40대,1억원이하,2020-03-02,4,50787104,natural,natural,natural,natural
332,기존,남성,40대,1천만원이하,2020-03-02,3,4630403,natural,natural,natural,natural
333,신규,여성,20대이하,1천만원이하,2020-10-14,0,1266167,natural,natural,natural,natural
334,기존,남성,40대,3천만원이하,2020-03-02,11,14968420,natural,natural,natural,natural
335,기존,남성,40대,1천만원이하,2020-03-02,4,7606481,natural,natural,natural,natural
336,기존,여성,30대,1천만원이하,2020-03-02,4,4426678,natural,natural,natural,natural
337,기존,남성,40대,1억원이하,2020-03-02,8,80164391,natural,natural,natural,natural
338,기존,남성,60대이상,3천만원이하,2020-03-02,7,25529467,natural,natural,natural,natural
339,기존,여성,30대,1억원초과,2020-03-02,10,122237463,natural,natural,natural,natural
340,기존,남성,30대,1억원이하,2020-03-02,7,57554484,natural,natural,natural,natural
341,기존,남성,30대,1억원초과,2020-03-02,12,286041733,natural,natural,natural,natural
342,기존,남성,60대이상,1천만원이하,2020-03-02,3,7284297,natural,natural,natural,natural
343,신규,여성,20대이하,1천만원이하,2020-04-28,0,7324658,natural,natural,natural,natural
344,신규,남성,20대이하,1천만원이하,2020-06-19,0,3247211,natural,natural,natural,natural
345,기존,여성,40대,1천만원이하,2020-03-02,3,7362755,natural,natural,natural,natural
346,기존,남성,50대,1억원이하,2020-03-02,12,54602273,natural,natural,natural,natural
347,기존,여성,30대,1천만원이하,2020-03-02,5,5934342,natural,natural,natural,natural
348,기존,여성,40대,3천만원이하,2020-03-02,3,26623419,natural,natural,natural,natural
349,기존,여성,40대,1천만원이하,2020-03-02,2,2774018,natural,natural,natural,natural
350,기존,남성,30대,1억원초과,2020-03-02,21,133619068,natural,natural,natural,natural
351,신규,여성,40대,1천만원이하,2020-03-31,0,9821950,natural,natural,natural,natural
352,기존,남성,50대,1억원초과,2020-03-02,15,101660426,natural,natural,natural,natural
353,기존,남성,30대,1천만원이하,2020-03-02,3,3213896,natural,natural,natural,natural
354,신규,여성,50대,1천만원이하,2020-06-26,0,6742908,natural,natural,natural,natural
355,기존,여성,30대,3천만원이하,2020-03-02,5,16533469,natural,natural,natural,natural
356,기존,여성,40대,3천만원이하,2020-03-02,7,26627856,natural,natural,natural,natural
357,신규,여성,50대,3천만원이하,2020-04-28,0,28103916,natural,natural,natural,natural
358,기존,남성,40대,1억원이하,2020-03-02,13,35616292,natural,natural,natural,natural
359,기존,남성,40대,1천만원이하,2020-03-02,2,4955524,natural,natural,natural,natural
360,기존,남성,40대,1천만원이하,2020-03-02,3,4828999,natural,natural,natural,natural
361,기존,여성,60대이상,3천만원이하,2020-03-02,6,23322083,natural,natural,natural,natural
362,기존,남성,40대,1천만원이하,2020-03-02,2,4132922,natural,natural,natural,natural
363,기존,여성,50대,1억원초과,2020-03-02,14,273083681,natural,natural,natural,natural
364,신규,여성,30대,1천만원이하,2020-03-18,0,6482338,natural,natural,natural,natural
365,기존,남성,60대이상,1천만원이하,2020-03-02,5,4090679,natural,natural,natural,natural
366,신규,여성,60대이상,1억원초과,2020-09-22,0,232096430,natural,natural,natural,natural
367,기존,남성,40대,1억원초과,2020-03-02,13,122850718,natural,natural,natural,natural
368,기존,남성,50대,1천만원이하,2020-03-02,2,1854682,natural,natural,natural,natural
369,기존,여성,30대,1천만원이하,2020-03-02,1,2017160,natural,natural,natural,natural
370,기존,남성,20대이하,3천만원이하,2020-03-02,3,27269539,natural,natural,natural,natural
371,기존,여성,30대,3천만원이하,2020-03-02,8,12041864,natural,natural,natural,natural
372,기존,남성,20대이하,3천만원이하,2020-03-02,6,12736047,natural,natural,natural,natural
373,기존,여성,50대,1천만원이하,2020-03-02,6,2918203,natural,natural,natural,natural
374,신규,남성,20대이하,1천만원이하,2020-03-19,0,6066633,natural,natural,natural,natural
375,신규,남성,60대이상,1천만원이하,2020-10-13,0,7124677,natural,natural,natural,natural
376,기존,남성,40대,3천만원이하,2020-03-02,5,10870075,natural,natural,natural,natural
377,기존,남성,20대이하,3천만원이하,2020-03-02,4,23504357,natural,natural,natural,natural
378,기존,남성,40대,1천만원이하,2020-03-02,2,1188610,natural,natural,natural,natural
379,기존,여성,40대,1천만원이하,2020-03-02,4,4427389,natural,natural,natural,natural
380,신규,남성,30대,3천만원이하,2020-03-09,0,10276014,natural,natural,natural,natural
381,기존,남성,40대,1억원초과,2020-03-02,11,136457037,natural,natural,natural,natural
382,신규,남성,60대이상,1억원초과,2020-10-13,0,178683217,natural,natural,natural,natural
383,기존,여성,50대,3천만원이하,2020-03-02,6,21784466,natural,natural,natural,natural
384,기존,여성,30대,1천만원이하,2020-03-02,1,4183141,natural,natural,natural,natural
385,기존,남성,40대,1억원이하,2020-03-02,11,33176704,natural,natural,natural,natural
386,기존,여성,40대,1천만원이하,2020-03-02,1,6120648,natural,natural,natural,natural
387,신규,여성,40대,1천만원이하,2020-10-14,0,8851444,natural,natural,natural,natural
388,신규,여성,40대,3천만원이하,2020-07-30,0,27456270,natural,natural,natural,natural
389,신규,남성,30대,1억원이하,2020-10-07,0,74464668,natural,natural,natural,natural
390,기존,남성,20대이하,1억원이하,2020-03-02,8,99189454,natural,natural,natural,natural
391,신규,여성,40대,1천만원이하,2020-04-07,0,1065092,natural,natural,natural,natural
392,기존,남성,30대,3천만원이하,2020-03-02,12,11326506,natural,natural,natural,natural
393,기존,여성,60대이상,3천만원이하,2020-03-02,3,28424489,natural,natural,natural,natural
394,기존,남성,50대,1천만원이하,2020-03-02,4,7969949,natural,natural,natural,natural
395,기존,남성,50대,3천만원이하,2020-03-02,8,15150785,natural,natural,natural,natural
396,기존,여성,40대,1억원이하,2020-03-02,11,44024341,natural,natural,natural,natural
397,기존,남성,60대이상,3천만원이하,2020-03-02,8,22020434,natural,natural,natural,natural
398,기존,여성,30대,3천만원이하,2020-03-02,6,20738789,natural,natural,natural,natural
399,신규,남성,30대,1천만원이하,2020-10-08,0,6840398,natural,natural,natural,natural
400,기존,남성,20대이하,1천만원이하,2020-03-02,2,6636801,natural,natural,natural,natural
401,신규,남성,30대,1천만원이하,2020-06-16,0,9327601,natural,natural,natural,natural
402,기존,여성,50대,1천만원이하,2020-03-02,3,1841038,natural,natural,natural,natural
403,신규,여성,20대이하,1억원초과,2020-04-02,0,207732182,natural,natural,natural,natural
404,기존,여성,30대,1억원초과,2020-03-02,17,151566183,natural,natural,natural,natural
405,신규,남성,30대,1천만원이하,2020-10-28,0,5078449,natural,natural,natural,natural
406,신규,남성,60대이상,3천만원이하,2020-06-03,0,23107222,natural,natural,natural,natural
407,기존,여성,40대,1천만원이하,2020-03-02,1,1251561,natural,natural,natural,natural
408,기존,남성,30대,1억원이하,2020-03-02,4,55592656,natural,natural,natural,natural
409,신규,여성,20대이하,1천만원이하,2020-05-20,0,8002947,natural,natural,natural,natural
410,신규,남성,30대,1천만원이하,2020-10-19,0,5140891,natural,natural,natural,natural
411,신규,남성,20대이하,1천만원이하,2020-05-19,0,4616684,natural,natural,natural,natural
412,신규,여성,50대,1천만원이하,2020-10-05,0,6644105,natural,natural,natural,natural
413,신규,남성,20대이하,1천만원이하,2020-03-26,0,7832507,natural,natural,natural,natural
414,기존,남성,60대이상,1천만원이하,2020-03-02,6,8767629,natural,natural,natural,natural
415,기존,여성,40대,1억원이하,2020-03-02,9,63988599,natural,natural,natural,natural
416,기존,여성,40대,1억원이하,2020-03-02,10,91800063,natural,natural,natural,natural
417,신규,남성,50대,1천만원이하,2020-10-16,0,8775702,natural,natural,natural,natural
418,기존,남성,50대,3천만원이하,2020-03-02,4,28232142,natural,natural,natural,natural
419,기존,여성,30대,1천만원이하,2020-03-02,3,4055858,natural,natural,natural,natural
420,기존,남성,40대,3천만원이하,2020-03-02,6,25842227,natural,natural,natural,natural
421,기존,여성,30대,3천만원이하,2020-03-02,7,10398702,natural,natural,natural,natural
422,기존,남성,30대,1억원이하,2020-03-02,8,59993235,natural,natural,natural,natural
423,기존,여성,30대,1억원이하,2020-03-02,8,54750089,natural,natural,natural,natural
424,기존,여성,30대,1억원이하,2020-03-02,12,81197885,natural,natural,natural,natural
425,신규,여성,50대,1천만원이하,2020-04-09,0,4673102,natural,natural,natural,natural
426,기존,여성,30대,1천만원이하,2020-03-02,4,5939290,natural,natural,natural,natural
427,신규,여성,20대이하,1천만원이하,2020-03-12,0,4772342,natural,natural,natural,natural
428,기존,남성,40대,3천만원이하,2020-03-02,8,10105019,natural,natural,natural,natural
429,신규,여성,20대이하,1천만원이하,2020-10-29,0,2785786,natural,natural,natural,natural
430,신규,남성,50대,1천만원이하,2020-03-26,0,3919356,natural,natural,natural,natural
431,신규,여성,30대,3천만원이하,2020-10-26,0,27069455,natural,natural,natural,natural
432,신규,남성,50대,1천만원이하,2020-10-29,0,4409521,natural,natural,natural,natural
433,기존,남성,30대,1억원이하,2020-03-02,7,74023042,natural,natural,natural,natural
434,기존,남성,50대,1천만원이하,2020-03-02,2,7494052,natural,natural,natural,natural
435,기존,남성,60대이상,1억원초과,2020-03-02,19,204786341,natural,natural,natural,natural
436,기존,남성,40대,1천만원이하,2020-03-02,5,6764733,natural,natural,natural,natural
437,기존,여성,20대이하,1천만원이하,2020-03-02,5,8359936,natural,natural,natural,natural
438,기존,여성,40대,3천만원이하,2020-03-02,9,20427055,natural,natural,natural,natural
439,기존,남성,40대,3천만원이하,2020-03-02,5,19566800,natural,natural,natural,natural
440,기존,여성,40대,1천만원이하,2020-03-02,2,3138663,natural,natural,natural,natural
441,기존,남성,40대,1억원이하,2020-03-02,16,34041427,natural,natural,natural,natural
442,기존,여성,40대,1천만원이하,2020-03-02,2,1821958,natural,natural,natural,natural
443,기존,남성,40대,1천만원이하,2020-03-02,1,4344570,natural,natural,natural,natural
444,신규,여성,30대,3천만원이하,2020-09-10,0,22963718,natural,natural,natural,natural
445,기존,여성,40대,1천만원이하,2020-03-02,3,9742387,natural,natural,natural,natural
446,기존,남성,40대,1천만원이하,2020-03-02,4,4414628,natural,natural,natural,natural
447,기존,남성,30대,1천만원이하,2020-03-02,5,5162872,natural,natural,natural,natural
448,기존,여성,40대,1천만원이하,2020-03-02,1,5421431,natural,natural,natural,natural
449,기존,남성,40대,1천만원이하,2020-03-02,2,7118574,natural,natural,natural,natural
450,기존,여성,20대이하,3천만원이하,2020-03-02,7,26349597,natural,natural,natural,natural
451,기존,여성,40대,3천만원이하,2020-03-02,13,24221194,natural,natural,natural,natural
452,신규,여성,30대,1천만원이하,2020-03-05,0,8351645,natural,natural,natural,natural
453,신규,남성,20대이하,3천만원이하,2020-03-16,0,15493348,natural,natural,natural,natural
454,기존,여성,50대,1천만원이하,2020-03-02,3,4781978,natural,natural,natural,natural
455,기존,여성,60대이상,1천만원이하,2020-03-02,2,2818066,natural,natural,natural,natural
456,신규,남성,40대,1천만원이하,2020-03-31,0,4291553,natural,natural,natural,natural
457,기존,남성,50대,3천만원이하,2020-03-02,6,20661579,natural,natural,natural,natural
458,신규,남성,20대이하,1천만원이하,2020-05-28,0,7395005,natural,natural,natural,natural
459,신규,여성,20대이하,1천만원이하,2020-09-14,0,1519447,natural,natural,natural,natural
460,신규,남성,40대,1억원이하,2020-10-28,0,42611593,natural,natural,natural,natural
461,기존,남성,30대,3천만원이하,2020-03-02,8,15897852,natural,natural,natural,natural
462,기존,남성,30대,1천만원이하,2020-03-02,7,1857117,natural,natural,natural,natural
463,기존,여성,20대이하,1억원이하,2020-03-02,7,78013895,natural,natural,natural,natural
464,신규,남성,20대이하,1천만원이하,2020-05-12,0,3094008,natural,natural,natural,natural
465,기존,남성,60대이상,3천만원이하,2020-03-02,7,26826106,natural,natural,natural,natural
466,신규,남성,30대,3천만원이하,2020-03-23,0,22815665,natural,natural,natural,natural
467,기존,남성,40대,3천만원이하,2020-03-02,9,23578137,natural,natural,natural,natural
468,기존,남성,30대,3천만원이하,2020-03-02,8,20526710,natural,natural,natural,natural
469,기존,여성,30대,1천만원이하,2020-03-02,4,5362687,natural,natural,natural,natural
470,신규,남성,50대,1천만원이하,2020-08-25,0,9037582,natural,natural,natural,natural
471,기존,여성,40대,1억원이하,2020-03-02,8,54100899,natural,natural,natural,natural
